frequency_hz,acceleration_m_s2,displacement_um
8.300000000000000000e+01,4.399160679895430803e-04,1.895437114529929194e-03
8.320000000000000284e+01,2.001222601393237710e-04,1.038343410838254207e-03
8.340000000000000568e+01,2.003812260227277875e-04,6.195697585471141629e-04
8.360000000000000853e+01,3.112262056674808264e-04,7.648889026919551736e-04
8.380000000000001137e+01,2.241498150397092104e-04,1.165025775601846508e-03
8.400000000000000000e+01,2.427536528557538986e-04,1.246185076006451698e-03
8.420000000000000284e+01,4.614520003087818623e-04,1.420167523725225688e-03
8.440000000000000568e+01,1.435515441698953509e-04,6.064964406743907381e-04
8.460000000000000853e+01,1.424737274646759033e-04,7.517184683002923855e-04
8.480000000000001137e+01,2.322219370398670435e-04,4.751749626750025675e-04
8.500000000000000000e+01,2.283377107232809067e-04,5.896461699667411875e-04
8.520000000000000284e+01,2.009430318139493465e-04,1.061067982398641776e-03
8.540000000000000568e+01,7.104007090674713254e-05,2.189073719575755899e-04
8.560000000000000853e+01,2.153170644305646420e-04,3.804844594725402540e-04
8.580000000000001137e+01,1.446372043574228883e-04,2.436932573665689602e-04
8.600000000000000000e+01,1.975781342480331659e-04,1.038415454901006401e-03
8.620000000000000284e+01,2.309040137333795428e-04,7.236876963127294657e-04
8.640000000000000568e+01,3.837642143480479717e-04,9.793554194179100204e-04
8.660000000000000853e+01,9.107359073823317885e-05,2.166683635110798456e-04
8.680000000000001137e+01,2.416980423731729388e-04,1.078941331363431197e-03
